Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785225954,50,POST,/api/predict,8.800000,0.000000,4300,4900,5000,5000,5400,5500,5700,5700,5700,5700,5700,134,0,3400.0,3388.269392074583,1133.038697997108,5724.711029994069,176.1044776119403
1785225954,50,GET,/api/status,0.600000,0.000000,3800,4000,4200,4200,5300,5300,5300,5300,5300,5300,5300,15,0,2500.0,2852.6724840679285,1422.3792589909863,5271.052166004665,421.6666666666667
1785225954,50,,Aggregated,9.400000,0.000000,4200,4800,4900,5000,5400,5500,5700,5700,5700,5700,5700,149,0,3400.0,3334.3502402618324,1133.038697997108,5724.711029994069,200.8255033557047
1785225955,50,POST,/api/predict,8.600000,0.000000,4800,5000,5400,5400,5500,5600,5700,5700,5700,5700,5700,143,0,3500.0,3522.0139336921243,1133.038697997108,5724.711029994069,176.08391608391608
1785225955,50,GET,/api/status,0.700000,0.000000,4000,4200,5300,5300,6100,6100,6100,6100,6100,6100,6100,16,0,2500.0,3058.1280818760206,1422.3792589909863,6139.962048997404,421.75
1785225955,50,,Aggregated,9.300000,0.000000,4800,5000,5300,5400,5500,5600,5700,6100,6100,6100,6100,159,0,3500.0,3475.3335964024536,1133.038697997108,6139.962048997404,200.80503144654088
1785225956,50,POST,/api/predict,8.300000,0.000000,4900,5200,5400,5400,5500,5600,5700,5700,5700,5700,5700,152,0,3700.0,3626.3393443417667,1133.038697997108,5724.711029994069,176.15131578947367
1785225956,50,GET,/api/status,0.700000,0.000000,4200,5300,5800,5800,6100,6100,6100,6100,6100,6100,6100,17,0,3500.0,3220.7212523533276,1422.3792589909863,6139.962048997404,421.8235294117647
1785225956,50,,Aggregated,9.000000,0.000000,4900,5200,5400,5400,5500,5700,5800,6100,6100,6100,6100,169,0,3700.0,3585.537524437604,1133.038697997108,6139.962048997404,200.8639053254438
1785225957,50,POST,/api/predict,8.400000,0.000000,5100,5300,5400,5400,5500,5600,5700,5700,5700,5700,5700,161,0,3900.0,3723.140870049319,1133.038697997108,5724.711029994069,176.19254658385094
1785225957,50,GET,/api/status,0.700000,0.000000,5300,5800,5800,6100,6100,6100,6100,6100,6100,6100,6100,17,0,3500.0,3220.7212523533276,1422.3792589909863,6139.962048997404,421.8235294117647
1785225957,50,,Aggregated,9.100000,0.000000,5200,5300,5400,5400,5500,5700,5800,6100,6100,6100,6100,178,0,3800.0,3675.15697397723,1133.038697997108,6139.962048997404,199.65168539325842
1785225958,50,POST,/api/predict,8.500000,0.000000,5300,5400,5400,5500,5500,5600,5700,5700,5700,5700,5700,170,0,4100.0,3810.8500426465657,1133.038697997108,5724.711029994069,176.25294117647059
1785225958,50,GET,/api/status,0.800000,0.000000,5300,5800,5800,6100,6100,6100,6100,6100,6100,6100,6100,17,0,3500.0,3220.7212523533276,1422.3792589909863,6139.962048997404,421.8235294117647
1785225958,50,,Aggregated,9.300000,0.000000,5300,5400,5400,5500,5600,5700,5800,6100,6100,6100,6100,187,0,3900.0,3757.201970801726,1133.038697997108,6139.962048997404,198.57754010695186
1785225959,50,POST,/api/predict,8.500000,0.000000,5300,5400,5400,5500,5500,5600,5700,5700,5700,5700,5700,178,0,4200.0,3864.370476741202,1133.038697997108,5724.711029994069,176.30898876404495
1785225959,50,GET,/api/status,0.700000,0.000000,5300,5800,5800,6100,6100,6100,6100,6100,6100,6100,6100,17,0,3500.0,3220.7212523533276,1422.3792589909863,6139.962048997404,421.8235294117647
1785225959,50,,Aggregated,9.200000,0.000000,5300,5400,5400,5500,5600,5700,5800,6100,6100,6100,6100,195,0,4100.0,3808.2574674355924,1133.038697997108,6139.962048997404,197.7128205128205
1785225960,50,POST,/api/predict,8.600000,0.000000,5300,5400,5400,5500,5500,5600,5700,5700,5700,5700,5700,187,0,4300.0,3921.1828497267716,1133.038697997108,5724.711029994069,176.32620320855614
1785225960,50,GET,/api/status,0.500000,0.000000,5800,5800,6100,6100,6100,6100,6100,6100,6100,6100,6100,18,0,3500.0,3337.669964055951,1422.3792589909863,6139.962048997404,421.8888888888889
1785225960,50,,Aggregated,9.100000,0.000000,5300,5400,5400,5500,5600,5700,5800,6100,6100,6100,6100,205,0,4200.0,3869.9475719605534,1133.038697997108,6139.962048997404,197.88780487804877
1785225961,50,POST,/api/predict,8.700000,0.000000,5300,5400,5400,5500,5500,5600,5700,5700,5700,5700,5700,196,0,4600.0,3972.002189969038,1133.038697997108,5724.711029994069,176.3673469387755
1785225961,50,GET,/api/status,0.300000,0.000000,5500,5800,5800,6100,6100,6100,6100,6100,6100,6100,6100,19,0,3600.0,3449.9000892637446,1422.3792589909863,6139.962048997404,421.94736842105266
1785225961,50,,Aggregated,9.000000,0.000000,5300,5400,5400,5500,5600,5700,5800,6100,6100,6100,6100,215,0,4300.0,3925.8629345578724,1133.038697997108,6139.962048997404,198.06976744186048
1785225962,50,POST,/api/predict,8.600000,0.000000,5300,5400,5400,5500,5500,5600,5700,5700,5700,5700,5700,205,0,4700.0,4003.897379292317,1133.038697997108,5724.711029994069,176.390243902439
1785225962,50,GET,/api/status,0.300000,0.000000,5300,5400,5500,5800,6100,6100,6100,6100,6100,6100,6100,24,0,3800.0,3815.1394318350262,1422.3792589909863,6139.962048997404,421.9583333333333
1785225962,50,,Aggregated,8.900000,0.000000,5300,5400,5400,5500,5500,5700,5800,6100,6100,6100,6100,229,0,4600.0,3984.114886982383,1133.038697997108,6139.962048997404,202.12663755458516
1785225963,50,POST,/api/predict,8.600000,0.000000,5200,5300,5400,5400,5500,5600,5700,5700,5700,5700,5700,213,0,4600.0,4025.1392065066443,1133.038697997108,5724.711029994069,176.38967136150234
1785225963,50,GET,/api/status,0.500000,0.000000,5300,5400,5500,5800,6100,6100,6100,6100,6100,6100,6100,25,0,4000.0,3863.095629121526,1422.3792589909863,6139.962048997404,421.96
1785225963,50,,Aggregated,9.100000,0.000000,5200,5300,5400,5400,5500,5700,5800,6100,6100,6100,6100,238,0,4600.0,4008.117822327535,1133.038697997108,6139.962048997404,202.18487394957984
1785225964,50,POST,/api/predict,8.500000,0.000000,5100,5300,5300,5400,5400,5500,5600,5600,5600,5600,5600,222,0,4500.0,4037.1041757880284,1133.038697997108,5724.711029994069,176.35585585585585
1785225964,50,GET,/api/status,0.600000,0.000000,5200,5300,5500,5500,5800,6100,6100,6100,6100,6100,6100,27,0,4200.0,3939.145066742505,1422.3792589909863,6139.962048997404,422.037037037037
1785225964,50,,Aggregated,9.100000,0.000000,5100,5300,5300,5400,5500,5500,5800,6100,6100,6100,6100,249,0,4500.0,4026.482103722851,1133.038697997108,6139.962048997404,202.99598393574297
1785225965,50,POST,/api/predict,8.600000,0.000000,5000,5100,5200,5300,5400,5400,5500,5600,5600,5600,5600,231,0,4500.0,4051.0624995970697,1133.038697997108,5724.711029994069,176.36796536796535
1785225965,50,GET,/api/status,0.900000,0.000000,5100,5300,5400,5500,5800,6100,6100,6100,6100,6100,6100,28,0,4200.0,3962.322786573038,1422.3792589909863,6139.962048997404,422.07142857142856
1785225965,50,,Aggregated,9.500000,0.000000,5000,5100,5200,5300,5400,5400,5500,5600,5600,5600,5600,259,0,4500.0,4041.4690171079856,1133.038697997108,6139.962048997404,202.93050193050192
1785225966,50,POST,/api/predict,8.900000,0.000000,4900,5000,5100,5100,5400,5400,5500,5600,5600,5600,5600,240,0,4500.0,4066.673933062278,1133.038697997108,5724.711029994069,176.3375
1785225966,50,GET,/api/status,1.000000,0.000000,5100,5300,5400,5500,5800,6100,6100,6100,6100,6100,6100,28,0,4200.0,3962.322786573038,1422.3792589909863,6139.962048997404,422.07142857142856
1785225966,50,,Aggregated,9.900000,0.000000,4900,5100,5100,5200,5400,5400,5500,5600,5600,5600,5600,268,0,4500.0,4055.7715744738493,1133.038697997108,6139.962048997404,202.01119402985074
1785225967,50,POST,/api/predict,8.800000,0.000000,4600,4900,5000,5100,5100,5300,5500,5600,5600,5600,5600,249,0,4500.0,4085.53915338533,1133.038697997108,5724.711029994069,176.32530120481928
1785225967,50,GET,/api/status,1.300000,0.000000,5100,5100,5300,5300,5400,5500,5500,5500,5500,5500,5500,29,0,4600.0,3990.282712760181,1422.3792589909863,6139.962048997404,422.1034482758621
1785225967,50,,Aggregated,10.100000,0.000000,4700,5000,5100,5100,5200,5400,5500,5600,5600,5600,5600,278,0,4500.0,4075.60233044242,1133.038697997108,6139.962048997404,201.9640287769784
1785225968,50,POST,/api/predict,8.700000,0.000000,4600,4800,4900,5000,5100,5100,5100,5200,5200,5200,5200,257,0,4500.0,4108.571696618471,1133.038697997108,5724.711029994069,176.33463035019454
1785225968,50,GET,/api/status,1.100000,0.000000,5100,5100,5300,5300,5400,5500,5500,5500,5500,5500,5500,29,0,4600.0,3990.282712760181,1422.3792589909863,6139.962048997404,422.1034482758621
1785225968,50,,Aggregated,9.800000,0.000000,4700,4900,5000,5000,5100,5200,5400,5500,5500,5500,5500,286,0,4500.0,4096.577359094379,1133.038697997108,6139.962048997404,201.25524475524475
1785225969,50,POST,/api/predict,8.700000,0.000000,4600,4800,4900,5000,5100,5100,5100,5200,5200,5200,5200,266,0,4600.0,4137.594196789243,1133.038697997108,5724.711029994069,176.28947368421052
1785225969,50,GET,/api/status,1.100000,0.000000,5100,5100,5300,5300,5400,5500,5500,5500,5500,5500,5500,29,0,4600.0,3990.282712760181,1422.3792589909863,6139.962048997404,422.1034482758621
1785225969,50,,Aggregated,9.800000,0.000000,4700,4900,5000,5000,5100,5200,5400,5500,5500,5500,5500,295,0,4600.0,4123.112728867742,1133.038697997108,6139.962048997404,200.4542372881356
1785225970,50,POST,/api/predict,8.700000,0.000000,4600,4800,4800,4900,5000,5100,5100,5200,5200,5200,5200,275,0,4600.0,4155.963107196204,1133.038697997108,5724.711029994069,176.3018181818182
1785225970,50,GET,/api/status,1.200000,0.000000,5100,5200,5300,5300,5400,5400,5400,5400,5400,5400,5400,35,0,4900.0,4195.005908601369,1422.3792589909863,6139.962048997404,422.1142857142857
1785225970,50,,Aggregated,9.900000,0.000000,4700,4800,4900,5000,5100,5200,5300,5400,5400,5400,5400,310,0,4600.0,4160.3711654193685,1133.038697997108,6139.962048997404,204.05483870967743
1785225971,50,POST,/api/predict,8.700000,0.000000,4600,4600,4700,4800,4900,5000,5100,5100,5100,5100,5100,284,0,4600.0,4168.2827497920525,1133.038697997108,5724.711029994069,176.2605633802817
1785225971,50,GET,/api/status,1.200000,0.000000,5100,5100,5200,5200,5300,5400,5400,5400,5400,5400,5400,36,0,4900.0,4215.805526473559,1422.3792589909863,6139.962048997404,422.1388888888889
1785225971,50,,Aggregated,9.900000,0.000000,4600,4800,4800,4900,5100,5100,5300,5300,5400,5400,5400,320,0,4600.0,4173.629062168722,1133.038697997108,6139.962048997404,203.921875
1785225972,50,POST,/api/predict,8.700000,0.000000,4500,4600,4700,4800,4900,5000,5100,5100,5100,5100,5100,293,0,4600.0,4176.99377376085,1133.038697997108,5724.711029994069,176.2627986348123
1785225972,50,GET,/api/status,1.200000,0.000000,4900,5000,5200,5300,5300,5400,5400,5400,5400,5400,5400,37,0,4900.0,4235.19622856858,1422.3792589909863,6139.962048997404,422.1621621621622
1785225972,50,,Aggregated,9.900000,0.000000,4600,4700,4800,4900,5000,5100,5300,5400,5400,5400,5400,330,0,4600.0,4183.519503542322,1133.038697997108,6139.962048997404,203.83333333333334
1785225973,50,POST,/api/predict,8.700000,0.000000,4500,4600,4700,4800,4900,5000,5100,5100,5100,5100,5100,302,0,4500.0,4184.120233628932,1133.038697997108,5724.711029994069,176.26158940397352
1785225973,50,GET,/api/status,1.600000,0.000000,4900,5000,5300,5300,5300,5400,5400,5400,5400,5400,5400,37,0,4900.0,4235.19622856858,1422.3792589909863,6139.962048997404,422.1621621621622
1785225973,50,,Aggregated,10.300000,0.000000,4600,4700,4800,4900,5000,5100,5300,5400,5400,5400,5400,339,0,4600.0,4189.694899743288,1133.038697997108,6139.962048997404,203.10029498525074
1785225974,50,POST,/api/predict,8.700000,0.000000,4500,4600,4700,4800,4900,5000,5100,5100,5100,5100,5100,312,0,4500.0,4188.555118663343,1133.038697997108,5724.711029994069,176.26282051282053
1785225974,50,GET,/api/status,1.600000,0.000000,4900,5000,5300,5300,5300,5400,5400,5400,5400,5400,5400,37,0,4900.0,4235.19622856858,1422.3792589909863,6139.962048997404,422.1621621621622
1785225974,50,,Aggregated,10.300000,0.000000,4500,4700,4800,4800,5000,5100,5300,5400,5400,5400,5400,349,0,4500.0,4193.49987816619,1133.038697997108,6139.962048997404,202.3323782234957
1785225975,50,POST,/api/predict,8.900000,0.000000,4500,4600,4700,4800,4900,5000,5100,5100,5100,5100,5100,320,0,4500.0,4197.136140999874,1133.038697997108,5724.711029994069,176.26875
1785225975,50,GET,/api/status,1.300000,0.000000,5000,5200,5300,5300,5400,5400,5400,5400,5400,5400,5400,38,0,4900.0,4245.385067079807,1422.3792589909863,6139.962048997404,422.1842105263158
1785225975,50,,Aggregated,10.200000,0.000000,4600,4700,4800,4800,5000,5100,5300,5400,5400,5400,5400,358,0,4500.0,4202.2575353882485,1133.038697997108,6139.962048997404,202.37150837988827
1785225976,50,POST,/api/predict,8.900000,0.000000,4600,4700,4800,4800,4900,5000,5100,5100,5100,5100,5100,330,0,4500.0,4217.125811263615,1133.038697997108,5724.711029994069,176.26060606060605
1785225976,50,GET,/api/status,1.200000,0.000000,5000,5200,5300,5300,5400,5400,5400,5400,5400,5400,5400,38,0,4900.0,4245.385067079807,1422.3792589909863,6139.962048997404,422.1842105263158
1785225976,50,,Aggregated,10.100000,0.000000,4600,4800,4800,4900,5000,5100,5300,5400,5400,5400,5400,368,0,4600.0,4220.0438865924625,1133.038697997108,6139.962048997404,201.6548913043478
1785225977,50,POST,/api/predict,9.000000,0.000000,4600,4800,4800,4900,5000,5000,5100,5100,5100,5100,5100,338,0,4500.0,4233.117670511872,1133.038697997108,5724.711029994069,176.2662721893491
1785225977,50,GET,/api/status,0.900000,0.000000,5000,5200,5300,5300,5300,5400,5400,5400,5400,5400,5400,39,0,4900.0,4270.680922949582,1422.3792589909863,6139.962048997404,422.2307692307692
1785225977,50,,Aggregated,9.900000,0.000000,4600,4800,4900,4900,5000,5200,5300,5400,5400,5400,5400,377,0,4600.0,4237.003524212326,1133.038697997108,6139.962048997404,201.71087533156498
1785225978,50,POST,/api/predict,9.000000,0.000000,4600,4800,4900,4900,5100,5100,5100,5200,5200,5200,5200,346,0,4600.0,4253.116820771791,1133.038697997108,5724.711029994069,176.26300578034682
1785225978,50,GET,/api/status,1.000000,0.000000,5200,5200,5300,5300,5400,5400,5400,5400,5400,5400,5400,39,0,4900.0,4270.680922949582,1422.3792589909863,6139.962048997404,422.2307692307692
1785225978,50,,Aggregated,10.000000,0.000000,4600,4900,4900,5000,5100,5200,5300,5400,5400,5400,5400,385,0,4600.0,4254.89604151188,1133.038697997108,6139.962048997404,201.17922077922077
1785225979,50,POST,/api/predict,9.000000,0.000000,4600,4800,4900,5000,5100,5100,5200,5200,5200,5200,5200,355,0,4600.0,4274.898969735354,1133.038697997108,5724.711029994069,176.30985915492957
1785225979,50,GET,/api/status,1.000000,0.000000,5200,5300,5300,5300,5400,5400,5400,5400,5400,5400,5400,40,0,4900.0,4299.867772325888,1422.3792589909863,6139.962048997404,422.325
1785225979,50,,Aggregated,10.000000,0.000000,4700,4900,5000,5100,5100,5200,5400,5400,5400,5400,5400,395,0,4600.0,4277.427456073637,1133.038697997108,6139.962048997404,201.22278481012657
1785225980,50,POST,/api/predict,8.900000,0.000000,4800,4900,5000,5000,5100,5100,5200,5200,5200,5200,5200,364,0,4600.0,4292.885214621014,1133.038697997108,5724.711029994069,176.29945054945054
1785225980,50,GET,/api/status,1.000000,0.000000,5200,5200,5400,5400,5500,5500,5500,5500,5500,5500,5500,41,0,4900.0,4329.893730268828,1422.3792589909863,6139.962048997404,422.4146341463415
1785225980,50,,Aggregated,9.900000,0.000000,4800,4900,5000,5100,5100,5200,5400,5500,5500,5500,5500,405,0,4600.0,4296.631755711287,1133.038697997108,6139.962048997404,201.21481481481482
1785225981,50,POST,/api/predict,8.900000,0.000000,4900,5000,5100,5100,5100,5200,5200,5300,5300,5300,5300,372,0,4600.0,4310.190081653332,1133.038697997108,5724.711029994069,176.31720430107526
1785225981,50,GET,/api/status,1.000000,0.000000,5200,5400,5400,5500,5500,5500,5500,5500,5500,5500,5500,41,0,4900.0,4329.893730268828,1422.3792589909863,6139.962048997404,422.4146341463415
1785225981,50,,Aggregated,9.900000,0.000000,4900,5000,5100,5100,5100,5200,5400,5500,5500,5500,5500,413,0,4600.0,4312.146133937195,1133.038697997108,6139.962048997404,200.74818401937046
1785225982,50,POST,/api/predict,8.900000,0.000000,4900,5000,5100,5100,5100,5200,5200,5300,5300,5300,5300,381,0,4600.0,4323.160739417487,1133.038697997108,5724.711029994069,176.31496062992127
1785225982,50,GET,/api/status,1.200000,0.000000,5300,5300,5400,5400,5500,5500,5500,5500,5500,5500,5500,45,0,5000.0,4416.070253578235,1422.3792589909863,6139.962048997404,422.73333333333335
1785225982,50,,Aggregated,10.100000,0.000000,4900,5000,5100,5100,5200,5300,5400,5500,5500,5500,5500,426,0,4700.0,4332.9751247161585,1133.038697997108,6139.962048997404,202.3450704225352
1785225983,50,POST,/api/predict,8.900000,0.000000,4900,5000,5100,5100,5100,5200,5200,5300,5300,5300,5300,390,0,4700.0,4334.897174056583,1133.038697997108,5724.711029994069,176.31794871794872
1785225983,50,GET,/api/status,0.600000,0.000000,5300,5400,5400,5400,5500,5500,5500,5500,5500,5500,5500,45,0,5000.0,4416.070253578235,1422.3792589909863,6139.962048997404,422.73333333333335
1785225983,50,,Aggregated,9.500000,0.000000,4900,5000,5100,5100,5200,5300,5400,5500,5500,5500,5500,435,0,4700.0,4343.294389179513,1133.038697997108,6139.962048997404,201.80919540229885
1785225984,50,POST,/api/predict,8.900000,0.000000,4900,5000,5100,5100,5100,5200,5200,5300,5300,5300,5300,399,0,4700.0,4343.949367671818,1133.038697997108,5724.711029994069,176.31578947368422
1785225984,50,GET,/api/status,0.800000,0.000000,5300,5300,5400,5400,5500,5500,5500,5500,5500,5500,5500,46,0,5000.0,4432.5464716524075,1422.3792589909863,6139.962048997404,422.80434782608694
